annotation_id,filename,geometry,annotation_class,us_jpeg_url,eu_jpeg_url,asia_jpeg_url
C11_B101_S11_1,C11_B101_S11.tif,"POLYGON ((63307.53186579447 259837.9068657945, 63307.53186579447 261074.8431342055, 64544.46813420553 261074.8431342055, 64544.46813420553 259837.9068657945, 63307.53186579447 259837.9068657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B101_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B101_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B101_S11_1.jpeg
C11_B101_S11_2,C11_B101_S11.tif,"POLYGON ((61927.53186579447 259527.9068657945, 61927.53186579447 260764.8431342055, 63164.46813420553 260764.8431342055, 63164.46813420553 259527.9068657945, 61927.53186579447 259527.9068657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B101_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B101_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B101_S11_2.jpeg
C11_B101_S11_3,C11_B101_S11.tif,"POLYGON ((65844.53186579447 257025.1256157945, 65844.53186579447 258262.0618842055, 67081.46813420553 258262.0618842055, 67081.46813420553 257025.1256157945, 65844.53186579447 257025.1256157945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B101_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B101_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B101_S11_3.jpeg
C11_B015_S11_0,C11_B015_S11.tif,"POLYGON ((46105.53186579447 151131.9068657945, 46105.53186579447 152368.8431342055, 47342.46813420553 152368.8431342055, 47342.46813420553 151131.9068657945, 46105.53186579447 151131.9068657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B015_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B015_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B015_S11_0.jpeg
C11_B015_S11_1,C11_B015_S11.tif,"POLYGON ((46305.53186579447 147379.9068657945, 46305.53186579447 148616.8431342055, 47542.46813420553 148616.8431342055, 47542.46813420553 147379.9068657945, 46305.53186579447 147379.9068657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B015_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B015_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B015_S11_1.jpeg
C11_B015_S11_2,C11_B015_S11.tif,"POLYGON ((48889.53186579447 147131.9068657945, 48889.53186579447 148368.8431342055, 50126.46813420553 148368.8431342055, 50126.46813420553 147131.9068657945, 48889.53186579447 147131.9068657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B015_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B015_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B015_S11_2.jpeg
C11_B015_S11_3,C11_B015_S11.tif,"POLYGON ((51329.53186579447 148147.9068657945, 51329.53186579447 149384.8431342055, 52566.46813420553 149384.8431342055, 52566.46813420553 148147.9068657945, 51329.53186579447 148147.9068657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B015_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B015_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B015_S11_3.jpeg
C11_B015_S11_4,C11_B015_S11.tif,"POLYGON ((53553.53186579447 147147.9068657945, 53553.53186579447 148384.8431342055, 54790.46813420553 148384.8431342055, 54790.46813420553 147147.9068657945, 53553.53186579447 147147.9068657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B015_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B015_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B015_S11_4.jpeg
C11_B015_S11_5,C11_B015_S11.tif,"POLYGON ((54793.53186579447 145859.9068657945, 54793.53186579447 147096.8431342055, 56030.46813420553 147096.8431342055, 56030.46813420553 145859.9068657945, 54793.53186579447 145859.9068657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B015_S11_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B015_S11_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B015_S11_5.jpeg
C11_B075_S11_1,C11_B075_S11.tif,"POLYGON ((57139.53186579447 259104.7193657945, 57139.53186579447 260341.6556342055, 58376.46813420553 260341.6556342055, 58376.46813420553 259104.7193657945, 57139.53186579447 259104.7193657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B075_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B075_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B075_S11_1.jpeg
C11_B075_S11_2,C11_B075_S11.tif,"POLYGON ((45305.53186579447 213435.9068657945, 45305.53186579447 214672.8431342055, 46542.46813420553 214672.8431342055, 46542.46813420553 213435.9068657945, 45305.53186579447 213435.9068657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B075_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B075_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B075_S11_2.jpeg
C11_B075_S11_3,C11_B075_S11.tif,"POLYGON ((44889.53186579447 212011.9068657945, 44889.53186579447 213248.8431342055, 46126.46813420553 213248.8431342055, 46126.46813420553 212011.9068657945, 44889.53186579447 212011.9068657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B075_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B075_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B075_S11_3.jpeg
C11_B075_S11_4,C11_B075_S11.tif,"POLYGON ((44689.53186579447 210699.9068657945, 44689.53186579447 211936.8431342055, 45926.46813420553 211936.8431342055, 45926.46813420553 210699.9068657945, 44689.53186579447 210699.9068657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B075_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B075_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B075_S11_4.jpeg
C11_B075_S11_5,C11_B075_S11.tif,"POLYGON ((44465.53186579447 209331.9068657945, 44465.53186579447 210568.8431342055, 45702.46813420553 210568.8431342055, 45702.46813420553 209331.9068657945, 44465.53186579447 209331.9068657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B075_S11_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B075_S11_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B075_S11_5.jpeg
C11_B064_S11_0,C11_B064_S11.tif,"POLYGON ((210069.5318657945 160242.2818657945, 210069.5318657945 161479.2181342055, 211306.4681342055 161479.2181342055, 211306.4681342055 160242.2818657945, 210069.5318657945 160242.2818657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B064_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B064_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B064_S11_0.jpeg
C11_B064_S11_1,C11_B064_S11.tif,"POLYGON ((208781.5318657945 161832.5318657945, 208781.5318657945 163069.4681342055, 210018.4681342055 163069.4681342055, 210018.4681342055 161832.5318657945, 208781.5318657945 161832.5318657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B064_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B064_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B064_S11_1.jpeg
C11_B064_S11_2,C11_B064_S11.tif,"POLYGON ((210029.5318657945 163028.5318657945, 210029.5318657945 164265.4681342055, 211266.4681342055 164265.4681342055, 211266.4681342055 163028.5318657945, 210029.5318657945 163028.5318657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B064_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B064_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B064_S11_2.jpeg
C11_B064_S11_3,C11_B064_S11.tif,"POLYGON ((211713.5318657945 162460.5318657945, 211713.5318657945 163697.4681342055, 212950.4681342055 163697.4681342055, 212950.4681342055 162460.5318657945, 211713.5318657945 162460.5318657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B064_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B064_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B064_S11_3.jpeg
C11_B064_S11_4,C11_B064_S11.tif,"POLYGON ((210669.5318657945 147696.7193657945, 210669.5318657945 148933.6556342055, 211906.4681342055 148933.6556342055, 211906.4681342055 147696.7193657945, 210669.5318657945 147696.7193657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B064_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B064_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B064_S11_4.jpeg
C11_B064_S11_5,C11_B064_S11.tif,"POLYGON ((209437.5318657945 148820.7193657945, 209437.5318657945 150057.6556342055, 210674.4681342055 150057.6556342055, 210674.4681342055 148820.7193657945, 209437.5318657945 148820.7193657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B064_S11_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B064_S11_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B064_S11_5.jpeg
C11_B064_S11_6,C11_B064_S11.tif,"POLYGON ((209285.5318657945 150236.7193657945, 209285.5318657945 151473.6556342055, 210522.4681342055 151473.6556342055, 210522.4681342055 150236.7193657945, 209285.5318657945 150236.7193657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B064_S11_6.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B064_S11_6.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B064_S11_6.jpeg
C02_B112_S21_0,C02_B112_S21.tif,"POLYGON ((127413.7149873952 23799.71498739524, 127413.7149873952 25120.28501260476, 128734.2850126048 25120.28501260476, 128734.2850126048 23799.71498739524, 127413.7149873952 23799.71498739524))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C02_B112_S21_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C02_B112_S21_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C02_B112_S21_0.jpeg
C10_B064_S10_0,C10_B064_S10.tif,"POLYGON ((77670.17580537645 58074.92580537645, 77670.17580537645 59262.57419462355, 78857.82419462355 59262.57419462355, 78857.82419462355 58074.92580537645, 77670.17580537645 58074.92580537645))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C10_B064_S10_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C10_B064_S10_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C10_B064_S10_0.jpeg
C10_B064_S10_1,C10_B064_S10.tif,"POLYGON ((78106.17580537645 59908.55080537645, 78106.17580537645 61096.19919462355, 79293.82419462355 61096.19919462355, 79293.82419462355 59908.55080537645, 78106.17580537645 59908.55080537645))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C10_B064_S10_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C10_B064_S10_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C10_B064_S10_1.jpeg
C05_B023_S11_0,C05_B023_S11.tif,"POLYGON ((195997.6550864503 91429.766248251, 195997.6550864503 92666.70251666206, 197234.5913548613 92666.70251666206, 197234.5913548613 91429.766248251, 195997.6550864503 91429.766248251))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C05_B023_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C05_B023_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C05_B023_S11_0.jpeg
C05_B023_S11_1,C05_B023_S11.tif,"POLYGON ((194327.7460913096 90668.86767738583, 194327.7460913096 91905.80394579688, 195564.6823597206 91905.80394579688, 195564.6823597206 90668.86767738583, 194327.7460913096 90668.86767738583))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C05_B023_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C05_B023_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C05_B023_S11_1.jpeg
C05_B031_S11_0,C05_B031_S11.tif,"POLYGON ((207325.4701385446 179843.5248158319, 207325.4701385446 181080.461084243, 208562.4064069557 181080.461084243, 208562.4064069557 179843.5248158319, 207325.4701385446 179843.5248158319))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C05_B031_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C05_B031_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C05_B031_S11_0.jpeg
C05_B031_S11_1,C05_B031_S11.tif,"POLYGON ((179953.609161027 164451.7585449396, 179953.609161027 165688.6948133506, 181190.545429438 165688.6948133506, 181190.545429438 164451.7585449396, 179953.609161027 164451.7585449396))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C05_B031_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C05_B031_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C05_B031_S11_1.jpeg
C05_B031_S11_2,C05_B031_S11.tif,"POLYGON ((181182.5698752242 168334.8225186776, 181182.5698752242 169571.7587870886, 182419.5061436353 169571.7587870886, 182419.5061436353 168334.8225186776, 181182.5698752242 168334.8225186776))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C05_B031_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C05_B031_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C05_B031_S11_2.jpeg
C05_B031_S11_3,C05_B031_S11.tif,"POLYGON ((183887.1549353429 164066.9155089481, 183887.1549353429 165303.8517773592, 185124.091203754 165303.8517773592, 185124.091203754 164066.9155089481, 183887.1549353429 164066.9155089481))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C05_B031_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C05_B031_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C05_B031_S11_3.jpeg
C05_B031_S11_4,C05_B031_S11.tif,"POLYGON ((197743.0313789292 104357.3022763071, 197743.0313789292 105594.2385447182, 198979.9676473402 105594.2385447182, 198979.9676473402 104357.3022763071, 197743.0313789292 104357.3022763071))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C05_B031_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C05_B031_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C05_B031_S11_4.jpeg
C05_B031_S11_5,C05_B031_S11.tif,"POLYGON ((197779.7079690671 116384.5285386417, 197779.7079690671 117621.4648070527, 199016.6442374781 117621.4648070527, 199016.6442374781 116384.5285386417, 197779.7079690671 116384.5285386417))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C05_B031_S11_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C05_B031_S11_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C05_B031_S11_5.jpeg
C05_B031_S11_6,C05_B031_S11.tif,"POLYGON ((197039.8984987874 113431.9095026269, 197039.8984987874 114668.845771038, 198276.8347671985 114668.845771038, 198276.8347671985 113431.9095026269, 197039.8984987874 113431.9095026269))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C05_B031_S11_6.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C05_B031_S11_6.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C05_B031_S11_6.jpeg
C10_B061_S10_0,C10_B061_S10.tif,"POLYGON ((41188.25557554359 10338.59717704219, 41188.25557554359 11526.24556628929, 42375.90396479069 11526.24556628929, 42375.90396479069 10338.59717704219, 41188.25557554359 10338.59717704219))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C10_B061_S10_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C10_B061_S10_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C10_B061_S10_0.jpeg
C10_B061_S10_1,C10_B061_S10.tif,"POLYGON ((11033.23828968347 12335.01062534297, 11033.23828968347 13522.65901459007, 12220.88667893057 13522.65901459007, 12220.88667893057 12335.01062534297, 11033.23828968347 12335.01062534297))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C10_B061_S10_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C10_B061_S10_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C10_B061_S10_1.jpeg
C10_B061_S10_2,C10_B061_S10.tif,"POLYGON ((17091.66415628669 19651.27163211161, 17091.66415628669 20838.92002135871, 18279.31254553378 20838.92002135871, 18279.31254553378 19651.27163211161, 17091.66415628669 19651.27163211161))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C10_B061_S10_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C10_B061_S10_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C10_B061_S10_2.jpeg
C10_B061_S10_3,C10_B061_S10.tif,"POLYGON ((15129.24731680008 21922.06038357651, 15129.24731680008 23109.7087728236, 16316.89570604718 23109.7087728236, 16316.89570604718 21922.06038357651, 15129.24731680008 21922.06038357651))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C10_B061_S10_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C10_B061_S10_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C10_B061_S10_3.jpeg
C10_B061_S10_4,C10_B061_S10.tif,"POLYGON ((14485.36992713416 20218.84898409229, 14485.36992713416 21406.49737333938, 15673.01831638125 21406.49737333938, 15673.01831638125 20218.84898409229, 14485.36992713416 20218.84898409229))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C10_B061_S10_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C10_B061_S10_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C10_B061_S10_4.jpeg
